city,state,latitude,longitude,region,date_utc,time_utc,year,month,day,temp,weather_condition,humidity_percent,visibility_Feet,wind_speed_MPH,pressure_hPa
Baltimore,MD,39.2904, -76.609383,Northeast,1957-08-08,N/A,1957,8,8,72,,50,84480,9,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1957-08-09,N/A,1957,8,9,79,,57,52800,11,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1957-08-10,N/A,1957,8,10,78,Rain,70,36960,10,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1957-08-11,N/A,1957,8,11,76,,67,63360,11,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1957-08-12,N/A,1957,8,12,80,Rain-Thunderstorm,71,42240,12,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1957-08-13,N/A,1957,8,13,70,,48,84480,15,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1957-08-14,N/A,1957,8,14,70,,67,58080,12,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1957-08-15,N/A,1957,8,15,78,Fog,77,31680,10,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1957-08-16,N/A,1957,8,16,82,Fog,62,36960,11,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1957-08-17,N/A,1957,8,17,74,,50,68640,9,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1957-08-18,N/A,1957,8,18,70,,64,68640,9,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1957-08-19,N/A,1957,8,19,64,Fog-Rain,88,42240,9,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1957-08-20,N/A,1957,8,20,71,Fog-Rain,70,42240,9,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1957-08-21,N/A,1957,8,21,72,Fog,58,52800,10,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1957-08-22,N/A,1957,8,22,71,Rain,69,42240,12,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1957-08-23,N/A,1957,8,23,68,,59,58080,10,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1957-08-24,N/A,1957,8,24,64,,68,58080,8,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1957-08-25,N/A,1957,8,25,66,Fog-Rain-Thunderstorm,93,31680,9,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1957-08-26,N/A,1957,8,26,72,Rain,77,58080,13,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1957-08-27,N/A,1957,8,27,76,Fog,63,47520,12,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1957-08-28,N/A,1957,8,28,66,,57,68640,12,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1957-08-29,N/A,1957,8,29,70,,75,52800,10,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1957-08-30,N/A,1957,8,30,80,Fog-Rain,70,36960,9,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1957-08-31,N/A,1957,8,31,78,Fog,75,26400,8,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1957-09-01,N/A,1957,9,1,78,Rain,61,47520,10,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1957-09-02,N/A,1957,9,2,76,Fog-Rain,80,26400,10,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1957-09-03,N/A,1957,9,3,83,Fog,70,47520,13,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1957-09-04,N/A,1957,9,4,80,Fog-Rain,69,58080,13,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1957-09-05,N/A,1957,9,5,68,,52,89760,11,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1957-09-06,N/A,1957,9,6,65,,65,58080,9,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1957-09-07,N/A,1957,9,7,68,Fog-Rain-Thunderstorm,90,31680,7,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1957-09-08,N/A,1957,9,8,70,Fog,78,31680,7,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1957-09-09,N/A,1957,9,9,65,Fog-Rain,85,26400,11,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1957-09-10,N/A,1957,9,10,72,Fog-Rain-Thunderstorm,97,26400,13,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1957-09-11,N/A,1957,9,11,75,Fog,89,21120,7,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1957-09-12,N/A,1957,9,12,80,Fog-Rain-Thunderstorm,89,26400,8,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1957-09-13,N/A,1957,9,13,80,Fog-Rain-Thunderstorm,83,47520,11,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1957-09-14,N/A,1957,9,14,78,Rain,85,58080,8,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1957-09-15,N/A,1957,9,15,80,Fog,83,52800,9,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1957-09-16,N/A,1957,9,16,78,Fog-Rain,83,63360,10,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1957-09-17,N/A,1957,9,17,70,Fog-Rain,88,31680,8,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1957-09-18,N/A,1957,9,18,70,,74,52800,8,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1957-09-19,N/A,1957,9,19,70,Rain,78,52800,7,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1957-09-20,N/A,1957,9,20,69,Fog-Rain,89,36960,8,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1957-09-21,N/A,1957,9,21,78,Fog-Rain,87,42240,9,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1957-09-22,N/A,1957,9,22,80,Fog,85,47520,11,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1957-09-23,N/A,1957,9,23,70,Rain,80,79200,9,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1957-09-24,N/A,1957,9,24,61,,68,84480,7,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1957-09-25,N/A,1957,9,25,60,,65,79200,8,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1957-09-26,N/A,1957,9,26,66,,65,63360,8,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1957-09-27,N/A,1957,9,27,52,,47,89760,12,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1957-09-28,N/A,1957,9,28,52,,63,84480,8,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1957-09-29,N/A,1957,9,29,52,,67,52800,8,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1957-09-30,N/A,1957,9,30,60,Rain,68,42240,9,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1957-10-01,N/A,1957,10,1,60,Fog,86,42240,10,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1957-10-02,N/A,1957,10,2,63,Fog,68,68640,11,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1957-10-03,N/A,1957,10,3,58,,58,84480,13,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1957-10-04,N/A,1957,10,4,55,,64,52800,13,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1957-10-05,N/A,1957,10,5,57,,68,52800,17,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1957-10-06,N/A,1957,10,6,56,Fog-Rain,84,42240,24,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1957-10-07,N/A,1957,10,7,60,Fog-Rain-Thunderstorm,86,47520,13,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1957-10-08,N/A,1957,10,8,59,Fog-Rain,86,52800,12,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1957-10-09,N/A,1957,10,9,68,,70,68640,12,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1957-10-10,N/A,1957,10,10,61,Fog,74,42240,11,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1957-10-11,N/A,1957,10,11,50,,61,73920,13,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1957-10-12,N/A,1957,10,12,48,,63,73920,11,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1957-10-13,N/A,1957,10,13,49,,67,79200,10,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1957-10-14,N/A,1957,10,14,50,,70,63360,9,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1957-10-15,N/A,1957,10,15,55,Fog,69,52800,9,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1957-10-16,N/A,1957,10,16,55,Fog,73,36960,10,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1957-10-17,N/A,1957,10,17,56,Fog-Rain,90,26400,7,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1957-10-18,N/A,1957,10,18,60,Fog-Rain,92,31680,9,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1957-10-19,N/A,1957,10,19,52,,66,95040,17,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1957-10-20,N/A,1957,10,20,53,,59,95040,15,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1957-10-21,N/A,1957,10,21,50,,68,63360,9,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1957-10-22,N/A,1957,10,22,54,,73,68640,9,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1957-10-23,N/A,1957,10,23,57,Fog,76,58080,12,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1957-10-24,N/A,1957,10,24,62,Fog-Rain,87,47520,18,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1957-10-25,N/A,1957,10,25,52,,64,95040,17,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1957-10-26,N/A,1957,10,26,41,,65,73920,12,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1957-10-27,N/A,1957,10,27,40,,63,84480,11,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1957-10-28,N/A,1957,10,28,42,,65,79200,14,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1957-10-29,N/A,1957,10,29,50,,58,63360,12,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1957-10-30,N/A,1957,10,30,48,Rain,68,52800,8,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1957-10-31,N/A,1957,10,31,49,Fog,75,36960,8,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1957-11-01,N/A,1957,11,1,58,Fog-Rain,79,36960,19,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1957-11-02,N/A,1957,11,2,59,Fog-Rain,89,42240,17,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1957-11-03,N/A,1957,11,3,59,,75,84480,12,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1957-11-04,N/A,1957,11,4,52,,67,58080,13,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1957-11-05,N/A,1957,11,5,50,Rain,68,63360,11,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1957-11-06,N/A,1957,11,6,46,,67,89760,14,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1957-11-07,N/A,1957,11,7,46,,67,63360,8,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1957-11-08,N/A,1957,11,8,54,Rain,80,47520,15,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1957-11-09,N/A,1957,11,9,46,,48,100320,20,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1957-11-10,N/A,1957,11,10,36,,50,100320,19,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1957-11-11,N/A,1957,11,11,36,,58,84480,9,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1957-11-12,N/A,1957,11,12,38,,62,47520,10,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1957-11-13,N/A,1957,11,13,40,Fog,74,52800,8,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1957-11-14,N/A,1957,11,14,54,Fog-Rain,94,31680,13,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1957-11-15,N/A,1957,11,15,58,Fog,77,73920,10,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1957-11-16,N/A,1957,11,16,52,Fog-Thunderstorm,92,15840,7,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1957-11-17,N/A,1957,11,17,52,Fog,74,58080,11,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1957-11-18,N/A,1957,11,18,50,Fog-Rain,91,15840,7,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1957-11-19,N/A,1957,11,19,63,Fog-Rain-Thunderstorm,82,68640,14,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1957-11-20,N/A,1957,11,20,44,,53,84480,15,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1957-11-21,N/A,1957,11,21,45,Rain,58,73920,12,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1957-11-22,N/A,1957,11,22,42,,54,79200,12,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1957-11-23,N/A,1957,11,23,38,Fog-Rain-Snow,85,31680,7,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1957-11-24,N/A,1957,11,24,48,Fog,73,73920,14,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1957-11-25,N/A,1957,11,25,38,,62,63360,9,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1957-11-26,N/A,1957,11,26,38,,69,52800,9,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1957-11-27,N/A,1957,11,27,38,Fog,76,42240,8,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1957-11-28,N/A,1957,11,28,54,Fog-Rain,86,42240,12,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1957-11-29,N/A,1957,11,29,54,,75,52800,13,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1957-11-30,N/A,1957,11,30,42,Fog-Rain,79,42240,13,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1957-12-01,N/A,1957,12,1,34,,45,95040,20,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1957-12-02,N/A,1957,12,2,46,,45,84480,16,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1957-12-03,N/A,1957,12,3,36,Snow,66,42240,12,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1957-12-04,N/A,1957,12,4,32,Fog-Snow,91,31680,17,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1957-12-05,N/A,1957,12,5,29,,69,100320,18,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1957-12-06,N/A,1957,12,6,30,Rain,82,42240,10,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1957-12-07,N/A,1957,12,7,50,Fog-Rain,86,36960,18,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1957-12-08,N/A,1957,12,8,48,Fog-Rain,94,31680,10,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1957-12-09,N/A,1957,12,9,40,Fog-Rain-Snow,94,21120,12,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1957-12-10,N/A,1957,12,10,36,Fog-Rain,90,31680,11,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1957-12-11,N/A,1957,12,11,28,Fog-Rain-Snow,79,47520,12,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1957-12-12,N/A,1957,12,12,19,,64,84480,20,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1957-12-13,N/A,1957,12,13,24,,64,79200,11,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1957-12-14,N/A,1957,12,14,38,,68,47520,9,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1957-12-15,N/A,1957,12,15,40,,64,68640,11,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1957-12-16,N/A,1957,12,16,44,,74,52800,11,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1957-12-17,N/A,1957,12,17,41,,58,58080,10,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1957-12-18,N/A,1957,12,18,40,Fog,80,31680,10,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1957-12-19,N/A,1957,12,19,53,Fog-Rain,90,31680,11,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1957-12-20,N/A,1957,12,20,56,Fog-Rain,96,21120,17,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1957-12-21,N/A,1957,12,21,50,,69,95040,15,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1957-12-22,N/A,1957,12,22,45,,61,79200,8,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1957-12-23,N/A,1957,12,23,46,,68,63360,10,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1957-12-24,N/A,1957,12,24,49,Rain,64,73920,14,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1957-12-25,N/A,1957,12,25,33,Rain,63,79200,10,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1957-12-26,N/A,1957,12,26,46,Fog-Rain,89,42240,14,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1957-12-27,N/A,1957,12,27,38,,64,84480,13,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1957-12-28,N/A,1957,12,28,40,Fog-Rain,80,42240,9,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1957-12-29,N/A,1957,12,29,38,Fog-Rain,64,73920,11,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1957-12-30,N/A,1957,12,30,37,,63,58080,9,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1957-12-31,N/A,1957,12,31,36,,79,26400,7,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1958-01-01,N/A,1958,1,1,36,Rain,68,63360,13,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1958-01-02,N/A,1958,1,2,24,,52,95040,15,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1958-01-03,N/A,1958,1,3,24,,60,79200,10,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1958-01-04,N/A,1958,1,4,20,,61,95040,11,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1958-01-05,N/A,1958,1,5,24,,62,84480,11,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1958-01-06,N/A,1958,1,6,31,,58,58080,9,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1958-01-07,N/A,1958,1,7,32,Fog-Snow,74,47520,9,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1958-01-08,N/A,1958,1,8,28,,61,79200,20,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1958-01-09,N/A,1958,1,9,25,,55,73920,13,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1958-01-10,N/A,1958,1,10,29,,56,52800,10,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1958-01-11,N/A,1958,1,11,36,,51,84480,18,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1958-01-12,N/A,1958,1,12,26,,53,84480,10,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1958-01-13,N/A,1958,1,13,24,Rain,77,47520,6,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1958-01-14,N/A,1958,1,14,39,Fog-Rain,93,15840,17,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1958-01-15,N/A,1958,1,15,40,Fog-Rain-Snow,86,68640,11,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1958-01-16,N/A,1958,1,16,34,Fog-Rain-Snow,81,42240,13,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1958-01-17,N/A,1958,1,17,34,,70,79200,19,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1958-01-18,N/A,1958,1,18,30,Snow,58,84480,23,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1958-01-19,N/A,1958,1,19,27,,43,89760,17,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1958-01-20,N/A,1958,1,20,31,,53,73920,7,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1958-01-21,N/A,1958,1,21,40,Fog-Rain,89,31680,9,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1958-01-22,N/A,1958,1,22,44,Fog-Rain,83,58080,16,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1958-01-23,N/A,1958,1,23,40,,63,52800,16,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1958-01-24,N/A,1958,1,24,31,Fog-Rain,72,36960,11,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1958-01-25,N/A,1958,1,25,40,Fog-Rain,92,42240,22,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1958-01-26,N/A,1958,1,26,38,,74,47520,14,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1958-01-27,N/A,1958,1,27,39,Fog,73,42240,11,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1958-01-28,N/A,1958,1,28,38,Fog-Snow,73,52800,11,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1958-01-29,N/A,1958,1,29,36,Snow,68,58080,9,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1958-01-30,N/A,1958,1,30,36,Fog-Snow,68,52800,7,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1958-01-31,N/A,1958,1,31,36,Rain-Snow,71,42240,9,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1958-02-01,N/A,1958,2,1,32,Fog-Rain-Snow,85,42240,16,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1958-02-02,N/A,1958,2,2,30,Snow,67,73920,13,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1958-02-03,N/A,1958,2,3,24,Snow,66,73920,15,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1958-02-04,N/A,1958,2,4,30,Snow,65,79200,22,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1958-02-05,N/A,1958,2,5,31,Rain-Snow,63,68640,9,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1958-02-06,N/A,1958,2,6,36,Fog,80,26400,7,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1958-02-07,N/A,1958,2,7,37,Fog-Rain-Snow,96,15840,14,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1958-02-08,N/A,1958,2,8,27,Snow,60,89760,23,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1958-02-09,N/A,1958,2,9,16,,49,105600,24,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1958-02-10,N/A,1958,2,10,18,,49,89760,13,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1958-02-11,N/A,1958,2,11,20,,61,63360,7,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1958-02-12,N/A,1958,2,12,26,,57,52800,10,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1958-02-13,N/A,1958,2,13,21,,61,68640,12,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1958-02-14,N/A,1958,2,14,22,Snow,60,52800,10,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1958-02-15,N/A,1958,2,15,26,Fog-Snow,88,21120,11,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1958-02-16,N/A,1958,2,16,19,Fog-Snow,72,42240,23,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1958-02-17,N/A,1958,2,17,8,,57,79200,24,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1958-02-18,N/A,1958,2,18,13,,55,89760,21,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1958-02-19,N/A,1958,2,19,25,Snow,63,63360,22,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1958-02-20,N/A,1958,2,20,32,,58,89760,15,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1958-02-21,N/A,1958,2,21,31,,48,73920,12,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1958-02-22,N/A,1958,2,22,41,,60,68640,14,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1958-02-23,N/A,1958,2,23,32,,62,84480,13,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1958-02-24,N/A,1958,2,24,44,Fog,63,52800,9,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1958-02-25,N/A,1958,2,25,46,,57,84480,15,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1958-02-26,N/A,1958,2,26,38,Fog-Rain,71,42240,12,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1958-02-27,N/A,1958,2,27,40,Fog-Rain,98,10560,20,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1958-02-28,N/A,1958,2,28,47,Fog,76,52800,11,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1958-03-01,N/A,1958,3,1,44,,66,84480,15,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1958-03-02,N/A,1958,3,2,43,,65,52800,10,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1958-03-03,N/A,1958,3,3,44,Fog-Rain,79,47520,11,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1958-03-04,N/A,1958,3,4,37,,60,68640,14,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1958-03-05,N/A,1958,3,5,39,,63,47520,10,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1958-03-06,N/A,1958,3,6,44,Fog-Rain,71,42240,9,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1958-03-07,N/A,1958,3,7,43,,51,79200,13,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1958-03-08,N/A,1958,3,8,42,,46,84480,12,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1958-03-09,N/A,1958,3,9,34,Snow,62,73920,9,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1958-03-10,N/A,1958,3,10,42,Fog-Snow,73,68640,10,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1958-03-11,N/A,1958,3,11,40,,62,47520,12,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1958-03-12,N/A,1958,3,12,40,,54,73920,18,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1958-03-13,N/A,1958,3,13,32,Fog-Rain-Snow,81,31680,8,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1958-03-14,N/A,1958,3,14,38,Fog-Rain-Snow,87,42240,15,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1958-03-15,N/A,1958,3,15,40,,59,79200,20,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1958-03-16,N/A,1958,3,16,36,,60,84480,14,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1958-03-17,N/A,1958,3,17,38,,58,79200,13,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1958-03-18,N/A,1958,3,18,37,Fog-Rain,69,42240,10,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1958-03-19,N/A,1958,3,19,36,Fog-Rain-Snow,93,26400,16,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1958-03-20,N/A,1958,3,20,34,Fog-Rain-Snow,92,26400,16,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1958-03-21,N/A,1958,3,21,35,Fog-Rain-Snow,84,36960,14,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1958-03-22,N/A,1958,3,22,41,,59,100320,14,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1958-03-23,N/A,1958,3,23,42,,54,100320,13,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1958-03-24,N/A,1958,3,24,38,Rain,61,73920,8,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1958-03-25,N/A,1958,3,25,41,Fog-Rain,89,26400,12,N/A
